n,x,y,z,steps,solved,run_id
54985,13747,251959600,"=""38090183767336400""",2,True,24c3a5d73ed1
55001,13751,252110834,13866347980834,4584,True,24c3a5d73ed1
55009,13753,252179598,"=""11222567332663038""",6,True,24c3a5d73ed1
55025,13757,252326310,"=""38201139778603350""",2,True,24c3a5d73ed1
55033,13759,252399686,"=""17374254700209022""",4,True,24c3a5d73ed1
55049,13763,252551050,13902682751450,4588,True,24c3a5d73ed1
55057,13765,252619870,"=""38290078978670270""",2,True,24c3a5d73ed1
55073,13769,252766806,682110689035062,94,True,24c3a5d73ed1
55081,13771,252840166,"=""4080519930749678""",16,True,24c3a5d73ed1
55097,13775,252987060,"=""38401471263479100""",2,True,24c3a5d73ed1
55105,13777,253060530,"=""38423778853268010""",2,True,24c3a5d73ed1
55121,13781,253207504,"=""17485647041858864""",4,True,24c3a5d73ed1
55129,13783,253281006,"=""17495800110456822""",4,True,24c3a5d73ed1
55145,13787,253428040,"=""38535462621516920""",2,True,24c3a5d73ed1
55153,,,,500000,False,24c3a5d73ed1
55169,13793,253649026,181916320500122,354,True,24c3a5d73ed1
55177,13795,253722240,"=""38624984788648320""",2,True,24c3a5d73ed1
55193,13799,253869592,339805210500776,190,True,24c3a5d73ed1
55201,,,,500000,False,24c3a5d73ed1
55217,13805,254090230,"=""38737106734781510""",2,True,24c3a5d73ed1
55225,13807,254163860,"=""38759560383895900""",2,True,24c3a5d73ed1
55241,13811,254311648,129955032309536,498,True,24c3a5d73ed1
55249,,,,500000,False,24c3a5d73ed1
55265,13817,254532170,"=""38871975084413170""",2,True,24c3a5d73ed1
55273,,,,500000,False,24c3a5d73ed1
55289,13823,254753290,"=""8465117845136810""",8,True,24c3a5d73ed1
55297,13825,254827010,"=""38962082760497050""",2,True,24c3a5d73ed1
55313,13829,254979102,14103659068926,4610,True,24c3a5d73ed1
55321,,,,500000,False,24c3a5d73ed1
55337,13835,255195800,"=""39074937547388200""",2,True,24c3a5d73ed1
55345,13837,255269590,"=""39097537891991270""",2,True,24c3a5d73ed1
55361,13841,255417208,"=""8509297589258696""",8,True,24c3a5d73ed1
55369,13843,255491028,"=""11519234813067228""",6,True,24c3a5d73ed1
55385,13847,255638700,"=""39210686706975300""",2,True,24c3a5d73ed1
55393,13849,255712556,"=""17833339188665572""",4,True,24c3a5d73ed1
55409,13853,255860568,237477242049768,276,True,24c3a5d73ed1
55417,13855,255934180,"=""39301382439429260""",2,True,24c3a5d73ed1
55433,13859,256084622,24843537434086,2640,True,24c3a5d73ed1
55441,13861,256155928,"=""2371657314309416""",28,True,24c3a5d73ed1
55457,13865,256303770,"=""39414973253423970""",2,True,24c3a5d73ed1
55465,13867,256377720,"=""39437720931061320""",2,True,24c3a5d73ed1
55481,13871,256525654,"=""17946930059872814""",4,True,24c3a5d73ed1
55489,,,,500000,False,24c3a5d73ed1
55505,13877,256747630,"=""39551607049622510""",2,True,24c3a5d73ed1
55513,,,,500000,False,24c3a5d73ed1
55529,13883,256974330,14269527570570,4628,True,24c3a5d73ed1
55537,13885,257043750,"=""39642893391393750""",2,True,24c3a5d73ed1
55553,13889,257191878,"=""11673116585602278""",6,True,24c3a5d73ed1
55561,13891,257265954,"=""18050664584787714""",4,True,24c3a5d73ed1
55577,13895,257414140,"=""39757223425749620""",2,True,24c3a5d73ed1
55585,13897,257488250,"=""39780119075349250""",2,True,24c3a5d73ed1
55601,13901,257636516,"=""4236802362147628""",16,True,24c3a5d73ed1
55609,,,,500000,False,24c3a5d73ed1
55625,13907,257858960,"=""39894745693510000""",2,True,24c3a5d73ed1
55633,,,,500000,False,24c3a5d73ed1
55649,13913,258081516,"=""18165291260334372""",4,True,24c3a5d73ed1
55657,13915,258155720,"=""39986625203075320""",2,True,24c3a5d73ed1
55673,13919,258304312,445797854821256,150,True,24c3a5d73ed1
55681,,,,500000,False,24c3a5d73ed1
55697,13925,258526910,"=""40101697657961950""",2,True,24c3a5d73ed1
55705,13927,258601180,"=""40124741919834260""",2,True,24c3a5d73ed1
55721,13931,258754394,14418053588074,4644,True,24c3a5d73ed1
55729,13933,258824060,"=""8737812006595540""",8,True,24c3a5d73ed1
55745,13937,258972690,"=""40240112240528970""",2,True,24c3a5d73ed1
55753,13939,259047040,"=""3798416850354560""",18,True,24c3a5d73ed1
55769,13943,259195786,"=""1055221554628682""",64,True,24c3a5d73ed1
55777,13945,259270090,"=""40332587481894770""",2,True,24c3a5d73ed1
55793,13949,259418862,"=""6961876908999246""",10,True,24c3a5d73ed1
55801,13951,259493264,"=""4927079305973104""",14,True,24c3a5d73ed1
55817,13955,259642080,"=""40448405564393760""",2,True,24c3a5d73ed1
55825,13957,259716510,"=""40471599080231550""",2,True,24c3a5d73ed1
55841,13961,259865408,"=""8808264558613696""",8,True,24c3a5d73ed1
55849,,,,500000,False,24c3a5d73ed1
55865,13967,260088820,"=""40587716313306620""",2,True,24c3a5d73ed1
55873,13969,260163332,"=""3441607840718476""",20,True,24c3a5d73ed1
55889,13973,260312362,"=""2284129823171426""",30,True,24c3a5d73ed1
55897,13975,260386860,"=""40680789856008900""",2,True,24c3a5d73ed1
55913,13979,260535946,"=""18512448600768122""",4,True,24c3a5d73ed1
55921,13981,260610504,"=""18523045592607864""",4,True,24c3a5d73ed1
55937,13985,260759650,"=""40797356780113850""",2,True,24c3a5d73ed1
55945,13987,260834240,"=""40820700192992320""",2,True,24c3a5d73ed1
55961,13991,260983456,"=""12019828734140768""",6,True,24c3a5d73ed1
55969,,,,500000,False,24c3a5d73ed1
55985,13997,261207350,"=""40937567555206150""",2,True,24c3a5d73ed1
55993,,,,500000,False,24c3a5d73ed1
56009,14003,261431346,"=""18639913012579122""",4,True,24c3a5d73ed1
56017,14005,261506030,"=""41031241974310510""",2,True,24c3a5d73ed1
56033,14009,261655478,"=""1499202420842518""",46,True,24c3a5d73ed1
56041,,,,500000,False,24c3a5d73ed1
56057,14015,261879620,"=""41148560960927020""",2,True,24c3a5d73ed1
56065,14017,261954370,"=""41172054915303770""",2,True,24c3a5d73ed1
56081,14021,262104568,102893603946056,668,True,24c3a5d73ed1
56089,14023,262178686,"=""18746635208554022""",4,True,24c3a5d73ed1
56105,14027,262328280,"=""41289675630326760""",2,True,24c3a5d73ed1
56113,,,,500000,False,24c3a5d73ed1
56129,14033,262552766,"=""5043947659465582""",14,True,24c3a5d73ed1
56137,14035,262627600,"=""41383953506428400""",2,True,24c3a5d73ed1
56153,14039,262777356,"=""2051047425134052""",34,True,24c3a5d73ed1
56161,14041,262852224,"=""2919350089052544""",24,True,24c3a5d73ed1
56177,14045,263001990,"=""41502027783374070""",2,True,24c3a5d73ed1
56185,14047,263076900,"=""41525672925089100""",2,True,24c3a5d73ed1
56201,14051,263227186,159040023190898,436,True,24c3a5d73ed1
56209,14053,263301700,"=""9042754330988300""",8,True,24c3a5d73ed1
56225,14057,263451610,"=""41644050223503650""",2,True,24c3a5d73ed1
56233,14059,263526588,"=""12255222545224308""",6,True,24c3a5d73ed1
56249,14063,263676576,"=""5087219497134432""",14,True,24c3a5d73ed1
56257,14065,263751570,"=""41738934142727370""",2,True,24c3a5d73ed1
56273,14069,263901616,"=""18993835079937872""",4,True,24c3a5d73ed1
56281,14071,263976658,"=""9089174862394946""",8,True,24c3a5d73ed1
56297,14075,264126760,"=""41857766944731800""",2,True,24c3a5d73ed1
56305,14077,264201830,"=""41881563921007510""",2,True,24c3a5d73ed1
56321,14081,264352006,"=""12332114396158118""",6,True,24c3a5d73ed1
56329,,,,500000,False,24c3a5d73ed1
56345,14087,264577340,"=""42000701040308020""",2,True,24c3a5d73ed1
56353,14089,264652476,"=""19102072386146772""",4,True,24c3a5d73ed1
56369,14093,264802778,"=""12374207600464978""",6,True,24c3a5d73ed1
56377,14095,264877940,"=""42096193594308220""",2,True,24c3a5d73ed1
56393,14099,265028310,"=""9161739530813790""",8,True,24c3a5d73ed1
56401,14101,265103520,"=""3573552767933280""",20,True,24c3a5d73ed1
56417,14105,265253930,"=""42215788163013010""",2,True,24c3a5d73ed1
56425,14107,265329160,"=""42239737622454200""",2,True,24c3a5d73ed1
56441,14111,265479654,"=""19221667013054814""",4,True,24c3a5d73ed1
56449,14113,265554916,"=""19232567028563372""",4,True,24c3a5d73ed1
56465,14117,265705470,"=""42359637807047070""",2,True,24c3a5d73ed1
56473,,,,500000,False,24c3a5d73ed1
56489,14123,265931392,"=""7315810622109056""",10,True,24c3a5d73ed1
56497,14125,266006710,"=""42455741593007750""",2,True,24c3a5d73ed1
56513,14129,266157416,"=""2993229456031192""",24,True,24c3a5d73ed1
56521,14131,266232760,"=""7332401371410440""",10,True,24c3a5d73ed1
56537,14135,266383500,"=""42576101176966500""",2,True,24c3a5d73ed1
56545,14137,266458890,"=""42600203769560370""",2,True,24c3a5d73ed1
56561,14141,266609760,"=""1191297456193440""",60,True,24c3a5d73ed1
56569,,,,500000,False,24c3a5d73ed1
56585,14147,266836000,"=""42720870270764000""",2,True,24c3a5d73ed1
56593,14149,266911458,"=""12572069099856618""",6,True,24c3a5d73ed1
56609,14153,267065088,26458405333248,2696,True,24c3a5d73ed1
56617,14155,267137880,"=""42817587891398760""",2,True,24c3a5d73ed1
56633,14159,267293602,15137638562066,4720,True,24c3a5d73ed1
56641,14161,267364406,"=""12614774837764918""",6,True,24c3a5d73ed1
56657,14165,267515470,"=""42938715746077070""",2,True,24c3a5d73ed1
56665,14167,267591020,"=""42962972123193220""",2,True,24c3a5d73ed1
56681,14171,267742278,561508302194766,128,True,24c3a5d73ed1
56689,14173,267817760,"=""2592518499823840""",28,True,24c3a5d73ed1
56705,14177,267968930,"=""43084408199238010""",2,True,24c3a5d73ed1
56713,14179,268044546,"=""19594875724777122""",4,True,24c3a5d73ed1
56729,14183,268195808,"=""12693351160411168""",6,True,24c3a5d73ed1
56737,14185,268271450,"=""43181742262790050""",2,True,24c3a5d73ed1
56753,14189,268422782,"=""7453529720882686""",10,True,24c3a5d73ed1
56761,14191,268498458,"=""9403228681289946""",8,True,24c3a5d73ed1
56777,14195,268649840,"=""43303641650565520""",2,True,24c3a5d73ed1
56785,14197,268725550,"=""43328052464955950""",2,True,24c3a5d73ed1
56801,14201,268877004,"=""19716775171127364""",4,True,24c3a5d73ed1
56809,,,,500000,False,24c3a5d73ed1
56825,14207,269104260,"=""43450261380984300""",2,True,24c3a5d73ed1
56833,14209,269180040,"=""9451029374437560""",8,True,24c3a5d73ed1
56849,14213,269331690,933985471933410,78,True,24c3a5d73ed1
56857,14215,269407420,"=""43548214501226420""",2,True,24c3a5d73ed1
56873,14219,269559082,"=""3694682714611226""",20,True,24c3a5d73ed1
56881,14221,269634904,"=""19828085581753064""",4,True,24c3a5d73ed1
56897,14225,269786610,"=""43670888691388650""",2,True,24c3a5d73ed1
56905,14227,269862480,"=""43695454597187760""",2,True,24c3a5d73ed1
56921,14231,270014286,"=""2044141262062998""",36,True,24c3a5d73ed1
56929,,,,500000,False,24c3a5d73ed1
56945,14237,270241990,"=""43818439625254070""",2,True,24c3a5d73ed1
56953,14239,270317932,"=""7559149835967236""",10,True,24c3a5d73ed1
56969,14243,270469826,"=""19951070668567522""",4,True,24c3a5d73ed1
56977,14245,270545790,"=""43917014421488670""",2,True,24c3a5d73ed1
56993,14249,270702502,15428147696486,4750,True,24c3a5d73ed1
57001,14251,270773756,"=""12938545659522868""",6,True,24c3a5d73ed1
57017,14255,270925780,"=""44040466690239260""",2,True,24c3a5d73ed1
57025,14257,271001810,"=""44065188342963850""",2,True,24c3a5d73ed1
57041,14261,271154266,201069836329778,366,True,24c3a5d73ed1
57049,14263,271229968,"=""12982181294878448""",6,True,24c3a5d73ed1
57065,14267,271382120,"=""44188952762034520""",2,True,24c3a5d73ed1
57073,,,,500000,False,24c3a5d73ed1
57089,14273,271611112,108542047410776,680,True,24c3a5d73ed1
57097,14275,271686560,"=""44288151859093600""",2,True,24c3a5d73ed1
57113,14279,271838856,"=""5407050725579832""",14,True,24c3a5d73ed1
57121,14281,271915080,928089402537720,80,True,24c3a5d73ed1
57137,14285,272067350,"=""44412385489546150""",2,True,24c3a5d73ed1
57145,14287,272143540,"=""44437263546095420""",2,True,24c3a5d73ed1
57161,14291,272296104,482506245623064,154,True,24c3a5d73ed1
57169,,,,500000,False,24c3a5d73ed1
57185,14297,272524650,"=""44561810642048850""",2,True,24c3a5d73ed1
57193,,,,500000,False,24c3a5d73ed1
57209,14303,272754446,74122929981622,1004,True,24c3a5d73ed1
57217,14305,272829730,"=""44661636670294010""",2,True,24c3a5d73ed1
57233,14309,272982336,"=""20323460391022272""",4,True,24c3a5d73ed1
57241,14311,273058654,"=""20334825688111814""",4,True,24c3a5d73ed1
57257,14315,273211320,"=""44786654952474120""",2,True,24c3a5d73ed1
57265,14317,273287670,"=""44811690071129670""",2,True,24c3a5d73ed1
57281,14321,273440456,"=""1343167684238968""",56,True,24c3a5d73ed1
57289,14323,273516802,"=""3803971301549666""",20,True,24c3a5d73ed1
57305,14327,273669580,"=""44937023136756260""",2,True,24c3a5d73ed1
57313,14329,273746000,"=""9774374402254000""",8,True,24c3a5d73ed1
57329,14333,273898856,"=""20460158812858072""",4,True,24c3a5d73ed1
57337,14335,273975300,"=""45037478732078700""",2,True,24c3a5d73ed1
57353,14339,274128250,"=""2716130958934250""",28,True,24c3a5d73ed1
57361,,,,500000,False,24c3a5d73ed1
57377,14345,274357690,"=""45163284962923970""",2,True,24c3a5d73ed1
57385,14347,274434200,"=""45188477803349800""",2,True,24c3a5d73ed1
57401,14351,274587288,"=""2001721284647976""",38,True,24c3a5d73ed1
57409,14353,274663796,"=""20574599952553372""",4,True,24c3a5d73ed1
57425,14357,274816910,"=""45314600138351950""",2,True,24c3a5d73ed1
57433,14359,274893510,"=""2731316900050590""",28,True,24c3a5d73ed1
57449,14363,275046672,"=""7825931288223216""",10,True,24c3a5d73ed1
57457,14365,275123270,"=""45415687942172470""",2,True,24c3a5d73ed1
57473,14369,275277986,51421101950842,1474,True,24c3a5d73ed1
57481,14371,275353166,"=""4839533726320678""",16,True,24c3a5d73ed1
57497,14375,275506460,"=""45542285425532500""",2,True,24c3a5d73ed1
57505,14377,275583130,"=""45567636648775010""",2,True,24c3a5d73ed1
57521,14381,275736566,"=""1157826939940678""",66,True,24c3a5d73ed1
57529,,,,500000,False,24c3a5d73ed1
57545,14387,275966640,"=""45694551559767120""",2,True,24c3a5d73ed1
57553,,,,500000,False,24c3a5d73ed1
57569,14393,276196880,"=""9950180139681520""",8,True,24c3a5d73ed1
57577,14395,276273640,"=""45796274219036120""",2,True,24c3a5d73ed1
57593,14399,276427206,"=""20839636146381822""",4,True,24c3a5d73ed1
57601,,,,500000,False,24c3a5d73ed1
57617,14405,276657630,"=""45923666265672510""",2,True,24c3a5d73ed1
57625,14407,276734460,"=""45949176534160500""",2,True,24c3a5d73ed1
57641,14411,276892954,15960386761514,4804,True,24c3a5d73ed1
57649,14413,276965022,"=""7935478006979166""",10,True,24c3a5d73ed1
57665,14417,277118770,"=""46076887334668970""",2,True,24c3a5d73ed1
57673,14419,277195666,"=""20955664427127122""",4,True,24c3a5d73ed1
57689,14423,277354290,16000291635810,4808,True,24c3a5d73ed1
57697,14425,277426410,"=""46179247501866450""",2,True,24c3a5d73ed1
57713,14429,277580308,"=""4918137640890428""",16,True,24c3a5d73ed1
57721,14431,277657316,"=""1174013709068428""",66,True,24c3a5d73ed1
57737,14435,277811200,"=""46307437429452800""",2,True,24c3a5d73ed1
57745,14437,277888190,"=""46333107406997470""",2,True,24c3a5d73ed1
57761,14441,278042204,"=""21083854414278964""",4,True,24c3a5d73ed1
57769,14443,278119226,"=""21095537141200522""",4,True,24c3a5d73ed1
57785,14447,278273300,"=""46461617417460700""",2,True,24c3a5d73ed1
57793,,,,500000,False,24c3a5d73ed1
57809,14453,278504542,"=""1561706699642366""",50,True,24c3a5d73ed1
57817,14455,278581580,"=""46564617750596260""",2,True,24c3a5d73ed1
57833,14459,278735910,608566620926190,128,True,24c3a5d73ed1
57841,,,,500000,False,24c3a5d73ed1
57857,14465,278967170,"=""46693608883718170""",2,True,24c3a5d73ed1
57865,14467,279044320,"=""46719439235513120""",2,True,24c3a5d73ed1
57881,14471,279198660,"=""8063988522090540""",10,True,24c3a5d73ed1
57889,14473,279275846,"=""5706950805530182""",14,True,24c3a5d73ed1
57905,14477,279430230,"=""46848751783281510""",2,True,24c3a5d73ed1
57913,14479,279507452,"=""8081835829823476""",10,True,24c3a5d73ed1
57929,14483,279661920,"=""4427025540984480""",18,True,24c3a5d73ed1
57937,14485,279739150,"=""46952394945894350""",2,True,24c3a5d73ed1
57953,14489,279893678,"=""13824788717347678""",6,True,24c3a5d73ed1
57961,14491,279971000,"=""1578196247029000""",50,True,24c3a5d73ed1
57977,14495,280125540,"=""47082190616049420""",2,True,24c3a5d73ed1
57985,14497,280202850,"=""47108182008670650""",2,True,24c3a5d73ed1
58001,14501,280357506,"=""13870646396796618""",6,True,24c3a5d73ed1
58009,,,,500000,False,24c3a5d73ed1
58025,14507,280589560,"=""47238300428006600""",2,True,24c3a5d73ed1
58033,14509,280666936,"=""21483798527595272""",4,True,24c3a5d73ed1
58049,14513,280821720,"=""10286196035320680""",8,True,24c3a5d73ed1
58057,14515,280899120,"=""47342589089165520""",2,True,24c3a5d73ed1
58073,14519,281058802,16321927808546,4840,True,24c3a5d73ed1
58081,,,,500000,False,24c3a5d73ed1
58097,14525,281286310,"=""47473192634763350""",2,True,24c3a5d73ed1
58105,14527,281363780,"=""47499345736169260""",2,True,24c3a5d73ed1
58121,14531,281518754,"=""21614402133130114""",4,True,24c3a5d73ed1
58129,,,,500000,False,24c3a5d73ed1
58145,14537,281751290,"=""47630273368247170""",2,True,24c3a5d73ed1
58153,,,,500000,False,24c3a5d73ed1
58169,14543,281988770,16403004762130,4848,True,24c3a5d73ed1
58177,14545,282061490,"=""47735210202550570""",2,True,24c3a5d73ed1
58193,14549,282221502,16423315865886,4850,True,24c3a5d73ed1
58201,14551,282294254,"=""21733648583546614""",4,True,24c3a5d73ed1
58217,14555,282449480,"=""47866624968912760""",2,True,24c3a5d73ed1
58225,14557,282527110,"=""47892940448444150""",2,True,24c3a5d73ed1
58241,14561,282682540,572143524626660,140,True,24c3a5d73ed1
58249,,,,500000,False,24c3a5d73ed1
58265,14567,282915420,"=""48024680641350420""",2,True,24c3a5d73ed1
58273,14569,282993118,"=""14132665276188398""",6,True,24c3a5d73ed1
58289,14573,283148536,"=""21865388836563272""",4,True,24c3a5d73ed1
58297,14575,283226260,"=""48130268328926300""",2,True,24c3a5d73ed1
58313,14579,283381822,"=""1008015495363446""",80,True,24c3a5d73ed1
58321,,,,500000,False,24c3a5d73ed1
58337,14585,283615050,"=""48262497668286450""",2,True,24c3a5d73ed1
58345,14587,283692840,"=""48288976196666520""",2,True,24c3a5d73ed1
58361,14591,283848456,"=""14218225476195768""",6,True,24c3a5d73ed1
58369,,,,500000,False,24c3a5d73ed1
58385,14597,284081950,"=""48421532305399550""",2,True,24c3a5d73ed1
58393,,,,500000,False,24c3a5d73ed1
58409,14603,284315548,"=""14265058098250388""",6,True,24c3a5d73ed1
58417,14605,284393430,"=""48527773531905510""",2,True,24c3a5d73ed1
58433,14609,284549256,"=""3421194606583992""",24,True,24c3a5d73ed1
58441,,,,500000,False,24c3a5d73ed1
58457,14615,284783020,"=""48660820803409220""",2,True,24c3a5d73ed1
58465,14617,284860970,"=""48687463052743570""",2,True,24c3a5d73ed1
58481,14621,285021774,16668358365294,4874,True,24c3a5d73ed1
58489,14623,285094890,"=""10601620971963210""",8,True,24c3a5d73ed1
58505,14627,285250880,"=""48820838439213760""",2,True,24c3a5d73ed1
58513,,,,500000,False,24c3a5d73ed1
58529,14633,285484988,"=""2285093500683988""",36,True,24c3a5d73ed1
58537,14635,285563000,"=""48927735895837000""",2,True,24c3a5d73ed1
58553,14639,285719126,"=""22264204885791022""",4,True,24c3a5d73ed1
58561,14641,285797204,"=""22276374754443964""",4,True,24c3a5d73ed1
58577,14645,285953390,"=""49061604465541870""",2,True,24c3a5d73ed1
58585,14647,286031500,"=""49088411109318500""",2,True,24c3a5d73ed1
58601,14651,286187758,"=""10683056169777446""",8,True,24c3a5d73ed1
58609,14653,286265902,"=""8477396263514126""",10,True,24c3a5d73ed1
58625,14657,286422210,"=""49222609142348250""",2,True,24c3a5d73ed1
58633,14659,286500388,"=""14485141888349708""",6,True,24c3a5d73ed1
58649,14663,286656766,"=""22410572847955622""",4,True,24c3a5d73ed1
58657,14665,286734970,"=""49330165525805570""",2,True,24c3a5d73ed1
58673,14669,286891420,"=""10735654522188980""",8,True,24c3a5d73ed1
58681,14671,286969656,"=""14532632089164168""",6,True,24c3a5d73ed1
58697,14675,287126160,"=""49464858766681200""",2,True,24c3a5d73ed1
58705,14677,287204430,"=""49491830479770510""",2,True,24c3a5d73ed1
