n,x,y,z,steps,solved,run_id
158713,39680,899675980,"=""283295903246460160""",1000003,True,ddfc760d9ae1
158761,39693,572881864,"=""27558243175982712""",2000012,True,ddfc760d9ae1
158809,39704,900764649,"=""811376951987328552""",1000002,True,ddfc760d9ae1
158929,39734,902126427,"=""55308976107994974""",1000015,True,ddfc760d9ae1
159073,39770,903761890,"=""285874942931968345""",1000003,True,ddfc760d9ae1
159169,39794,904853041,"=""56745674151074026""",1000015,True,ddfc760d9ae1
159193,39800,905125915,"=""1146954089901296200""",1000001,True,ddfc760d9ae1
159289,39824,906217882,"=""151279366135781104""",1000006,True,ddfc760d9ae1
159361,39842,907037539,"=""3180021003556738""",1000259,True,ddfc760d9ae1
159481,39872,908403777,"=""825197421159461952""",1000002,True,ddfc760d9ae1
159601,39902,909771304,"=""222837952131498808""",1000004,True,ddfc760d9ae1
159721,39933,579830814,"=""14169507088762782""",2000024,True,ddfc760d9ae1
159793,39950,911961480,"=""582171617790691800""",1000002,True,ddfc760d9ae1
159913,39980,913331679,"=""449171021475492420""",1000002,True,ddfc760d9ae1
160009,40004,914428587,"=""80181608469951084""",1000011,True,ddfc760d9ae1
160033,40010,914702905,"=""1171353965266911730""",1000001,True,ddfc760d9ae1
160081,40022,915263118,73258117596279,1011435,True,ddfc760d9ae1
160441,40113,585070390,844823505977910,2000406,True,ddfc760d9ae1
160513,40130,920198100,"=""592735179350328900""",1000002,True,ddfc760d9ae1
160753,40190,922951870,"=""298144053094822045""",1000003,True,ddfc760d9ae1
160849,40214,924054534,"=""114944950472901237""",1000008,True,ddfc760d9ae1
160873,40220,924330295,"=""1196141091032371540""",1000001,True,ddfc760d9ae1
160969,40245,588929232,157998915909680,2002196,True,ddfc760d9ae1
161281,40323,591215826,95351879633106,2003666,True,ddfc760d9ae1
161401,40352,930407595,"=""466123695210806880""",1000002,True,ddfc760d9ae1
161473,40370,931237860,"=""607042765396927860""",1000002,True,ddfc760d9ae1
161569,40394,932345466,"=""80064163222855851""",1000011,True,ddfc760d9ae1
161761,40442,934562644,"=""41875693236135268""",1000021,True,ddfc760d9ae1
161833,40460,935394741,"=""874963320555062340""",1000002,True,ddfc760d9ae1
161881,40472,935950413,"=""1212100710454824""",1000723,True,ddfc760d9ae1
162121,40532,938726974,"=""13830623101646068""",1000064,True,ddfc760d9ae1
162169,40544,939282849,"=""882252269486273952""",1000002,True,ddfc760d9ae1
162289,40575,598625156,"=""7286270845656300""",2000050,True,ddfc760d9ae1
162361,40592,941508253,"=""105170584368149104""",1000009,True,ddfc760d9ae1
162409,40604,942065007,"=""477877333050040404""",1000002,True,ddfc760d9ae1
162433,40610,942343450,"=""310803911272922425""",1000003,True,ddfc760d9ae1
162553,40640,943736275,"=""1246893418507489600""",1000001,True,ddfc760d9ae1
162649,40664,944851279,"=""367600444701945832""",1000003,True,ddfc760d9ae1
162769,40694,946245975,"=""45091150970487150""",1000020,True,ddfc760d9ae1
162889,40724,947647480,154361350369720,1005818,True,ddfc760d9ae1
163033,40760,949317870,"=""630843091861617960""",1000002,True,ddfc760d9ae1
163153,40790,950715840,"=""632702424948118080""",1000002,True,ddfc760d9ae1
163249,40820,214962072,"=""27547489484163480""",7000002,True,ddfc760d9ae1
163321,40833,606262410,"=""34556368689199890""",2000011,True,ddfc760d9ae1
163393,40850,953514865,"=""1272866835932840650""",1000001,True,ddfc760d9ae1
163561,40892,955482472,156279668602792,1005842,True,ddfc760d9ae1
163609,40904,956037516,"=""84184921728122376""",1000011,True,ddfc760d9ae1
163681,40922,956879127,"=""915617662731403002""",1000002,True,ddfc760d9ae1
163729,40934,957440440,"=""33076521583960360""",1000028,True,ddfc760d9ae1
163753,40940,957721120,"=""321030409335197920""",1000003,True,ddfc760d9ae1
163969,40994,960249316,"=""248251969891645876""",1000004,True,ddfc760d9ae1
163993,41000,960530430,"=""645833093908659000""",1000002,True,ddfc760d9ae1
164089,41025,611978130,502094396867850,2000746,True,ddfc760d9ae1
164209,41054,963062334,"=""124854295463604837""",1000008,True,ddfc760d9ae1
164233,41060,963343855,"=""1299243935189421580""",1000001,True,ddfc760d9ae1
164281,41072,963907035,"=""500293645563588240""",1000002,True,ddfc760d9ae1
164449,41114,965879490,"=""26764188888295185""",1000035,True,ddfc760d9ae1
164521,41132,966725397,"=""934557992238082212""",1000002,True,ddfc760d9ae1
164569,41144,967289602,"=""23559510611707624""",1000040,True,ddfc760d9ae1
164809,41205,617359550,"=""20451028425265950""",2000019,True,ddfc760d9ae1
164881,41222,970963599,320186898333438,1002945,True,ddfc760d9ae1
165049,41264,972940645,"=""2569326088265680""",1000369,True,ddfc760d9ae1
165193,41300,974638701,"=""949920596512328700""",1000002,True,ddfc760d9ae1
165289,41324,975772510,"=""1350814577308540""",1000705,True,ddfc760d9ae1
165313,41330,976055185,"=""1333757212855482730""",1000001,True,ddfc760d9ae1
165361,41342,976622067,"=""953790660774730422""",1000002,True,ddfc760d9ae1
165553,41390,978891240,"=""670759640845225080""",1000002,True,ddfc760d9ae1
165601,41403,623308364,309661465160292,2001255,True,ddfc760d9ae1
165673,41420,980310810,"=""672706497961688460""",1000002,True,ddfc760d9ae1
165721,41432,980881884,325105453396728,1002960,True,ddfc760d9ae1
165841,41462,982299942,"=""129892157332554357""",1000008,True,ddfc760d9ae1
165889,41474,982868632,"=""177953031500996104""",1000006,True,ddfc760d9ae1
165961,41492,983721979,"=""165218597157100828""",1000006,True,ddfc760d9ae1
166033,41510,984575691,"=""969389290323551790""",1000002,True,ddfc760d9ae1
166081,41522,985145044,"=""261291356861944708""",1000004,True,ddfc760d9ae1
166153,41540,985999375,"=""1361072673514547500""",1000001,True,ddfc760d9ae1
166201,41552,986569137,"=""973318661094355632""",1000002,True,ddfc760d9ae1
166369,41594,988564599,"=""977259965407466202""",1000002,True,ddfc760d9ae1
166513,41630,990276600,"=""686453420165015400""",1000002,True,ddfc760d9ae1
166561,41642,990847608,"=""73111199817186984""",1000014,True,ddfc760d9ae1
166873,41720,994563081,"=""989155721093649480""",1000002,True,ddfc760d9ae1
167041,41762,996566607,"=""993145001190925842""",1000002,True,ddfc760d9ae1
167089,41774,997139416,"=""267692656871543176""",1000004,True,ddfc760d9ae1
167281,41822,999432400,"=""8547744544807600""",1000117,True,ddfc760d9ae1
167401,41852,1000866672,"=""134848819496104272""",1000008,True,ddfc760d9ae1
167449,41865,637296940,320144205918180,2001269,True,ddfc760d9ae1
167521,41884,467763324,"=""11087965441672266""",3000020,True,ddfc760d9ae1
167641,41912,1003738515,"=""542495156339402760""",1000002,True,ddfc760d9ae1
167809,41954,1005751800,"=""1856516241868200""",1000545,True,ddfc760d9ae1
167833,41960,1006038955,"=""1416960129562449880""",1000001,True,ddfc760d9ae1
167929,41984,1007190174,"=""86597856629578752""",1000012,True,ddfc760d9ae1
167953,41990,1007478069,"=""546544954116505110""",1000002,True,ddfc760d9ae1
168001,42003,641504186,"=""105274506968048106""",2000004,True,ddfc760d9ae1
168049,42014,1008630099,"=""1017334675600119702""",1000002,True,ddfc760d9ae1
168193,42050,1010359380,"=""714578252717429700""",1000002,True,ddfc760d9ae1
168361,42092,1012378747,"=""422022063201799492""",1000003,True,ddfc760d9ae1
168481,42122,1013834418,85405918289529,1012035,True,ddfc760d9ae1
168529,42135,645542778,"=""4010480772224090""",2000104,True,ddfc760d9ae1
168601,42152,1015267324,"=""3765851894061928""",1000274,True,ddfc760d9ae1
168673,42170,1016134345,"=""1445540608907876290""",1000001,True,ddfc760d9ae1
168721,42182,1016712747,"=""1033704808895573262""",1000002,True,ddfc760d9ae1
168769,42194,1017291322,"=""106531931875584469""",1000010,True,ddfc760d9ae1
169033,42260,1020476370,"=""728960414189387460""",1000002,True,ddfc760d9ae1
169129,42284,1021635814,"=""117841582125656092""",1000009,True,ddfc760d9ae1
169321,42332,1023956664,"=""96571193031965208""",1000011,True,ddfc760d9ae1
169393,42350,1024827651,"=""1050271713229350150""",1000002,True,ddfc760d9ae1
169489,42374,1026001662,86947997845359,1012107,True,ddfc760d9ae1
169561,42392,1026861417,"=""1054444368696386472""",1000002,True,ddfc760d9ae1
169633,42410,1027733650,"=""369682758342079225""",1000003,True,ddfc760d9ae1
169729,42434,1028897199,"=""1058629445081148402""",1000002,True,ddfc760d9ae1
169753,42440,1029188190,"=""741459830275645080""",1000002,True,ddfc760d9ae1
169801,42453,655323830,"=""17053943546208870""",2000026,True,ddfc760d9ae1
169849,42464,1030352580,"=""59930523758265120""",1000018,True,ddfc760d9ae1
170041,42512,1032683340,"=""19239803516272560""",1000056,True,ddfc760d9ae1
170089,42524,1033267690,812865492116860,1001314,True,ddfc760d9ae1
170209,42554,1034724834,"=""144126698478242337""",1000008,True,ddfc760d9ae1
170353,42590,1036476325,"=""1503996440163231550""",1000001,True,ddfc760d9ae1
170449,42614,1037644815,"=""396681437629444110""",1000003,True,ddfc760d9ae1
170593,42650,1039398780,"=""756244875666443100""",1000002,True,ddfc760d9ae1
170641,42662,1039983775,"=""91216429873784350""",1000012,True,ddfc760d9ae1
170689,42674,1040568915,"=""398920297277849010""",1000003,True,ddfc760d9ae1
170809,42704,1042032510,"=""223553594936741040""",1000005,True,ddfc760d9ae1
170953,42740,1043790175,"=""1525297100153352700""",1000001,True,ddfc760d9ae1
171001,42752,1044376417,"=""45718889390954752""",1000024,True,ddfc760d9ae1
171073,42770,1045256031,"=""1092560169296616930""",1000002,True,ddfc760d9ae1
171169,42794,1046441682,89559188133129,1012227,True,ddfc760d9ae1
171313,42830,1048190830,"=""384546404585440285""",1000003,True,ddfc760d9ae1
171481,42873,668355034,"=""10658747631437922""",2000042,True,ddfc760d9ae1
171529,42885,668729630,"=""1032358722338430""",2000434,True,ddfc760d9ae1
171601,42902,1051718020,"=""203757250399572580""",1000006,True,ddfc760d9ae1
171769,42944,1053778284,"=""149483474000258112""",1000008,True,ddfc760d9ae1
171889,42977,388812918,16710012776886,4009047,True,ddfc760d9ae1
172009,43004,1056725007,"=""601282628399740404""",1000002,True,ddfc760d9ae1
172153,43040,1058495020,"=""392144096519185120""",1000003,True,ddfc760d9ae1
172273,43070,1059971160,"=""786477200962250760""",1000002,True,ddfc760d9ae1
172321,43082,1060561905,"=""605656989736407570""",1000002,True,ddfc760d9ae1
172369,43094,1061152840,"=""40630501252663960""",1000028,True,ddfc760d9ae1
172441,43112,1062039487,"=""464440887386817112""",1000003,True,ddfc760d9ae1
172561,43143,676799936,"=""69022460789852736""",2000007,True,ddfc760d9ae1
172633,43160,1064405755,"=""1586143454723562280""",1000001,True,ddfc760d9ae1
172729,43184,1065589882,"=""209167698311921104""",1000006,True,ddfc760d9ae1
172801,43202,1066484572,184289600526172,1006172,True,ddfc760d9ae1
172849,43214,1067070960,"=""234425970571965840""",1000005,True,ddfc760d9ae1
172993,43250,1068849610,"=""399853820010153625""",1000003,True,ddfc760d9ae1
173089,43274,1070036199,"=""1144977466100331402""",1000002,True,ddfc760d9ae1
173161,43293,681514482,"=""39605285217191034""",2000012,True,ddfc760d9ae1
173209,43306,500065946,"=""15894021767871019""",3000016,True,ddfc760d9ae1
173353,43340,1073302720,"=""403192553992486720""",1000003,True,ddfc760d9ae1
173473,43370,1074789145,"=""1617240387618974290""",1000001,True,ddfc760d9ae1
173593,43400,1076276601,"=""1158371320783836600""",1000002,True,ddfc760d9ae1
173641,43412,1076871873,"=""427240589239427964""",1000003,True,ddfc760d9ae1
173761,43442,1078360767,"=""1162861942726467522""",1000002,True,ddfc760d9ae1
173953,43490,1080745140,"=""817607039262788580""",1000002,True,ddfc760d9ae1
174073,43520,1082236710,"=""819865406447900160""",1000002,True,ddfc760d9ae1
174169,43545,689474112,200141694354880,2002376,True,ddfc760d9ae1
174241,43566,330042766,"=""11817684716869533""",5000010,True,ddfc760d9ae1
174289,43574,1084927239,378181767116142,1003113,True,ddfc760d9ae1
174313,43580,1085222935,"=""1648792345024796980""",1000001,True,ddfc760d9ae1
174433,43610,1086717591,"=""1180955121502125690""",1000002,True,ddfc760d9ae1
174481,43622,1087315750,"=""121702775109543625""",1000010,True,ddfc760d9ae1
174601,43652,1088811837,"=""1185511215302502732""",1000002,True,ddfc760d9ae1
174673,43670,1089709990,"=""415613750717320045""",1000003,True,ddfc760d9ae1
174769,43694,1090908099,"=""1190080479372885702""",1000002,True,ddfc760d9ae1
175009,43754,1093906266,"=""110216004584494251""",1000011,True,ddfc760d9ae1
175081,43772,1094806509,"=""270651903583947348""",1000005,True,ddfc760d9ae1
175129,43784,1095406884,"=""161527185262326312""",1000008,True,ddfc760d9ae1
175201,43802,1096307745,"=""647171899075145730""",1000002,True,ddfc760d9ae1
175393,43850,1098711865,"=""1690034866109777650""",1000001,True,ddfc760d9ae1
175609,43904,1101419649,"=""1213125242101863552""",1000002,True,ddfc760d9ae1
175633,43910,1101720720,"=""849651980312402160""",1000002,True,ddfc760d9ae1
175753,43940,1103226690,"=""851976389566622580""",1000002,True,ddfc760d9ae1
175873,43970,1104733690,"=""427152782932621945""",1000003,True,ddfc760d9ae1
176089,44030,250103184,"=""57032343339751920""",7000002,True,ddfc760d9ae1
176113,44030,1107750771,"=""1227111769543343670""",1000002,True,ddfc760d9ae1
176161,44042,1108354683,"=""452586879065130234""",1000003,True,ddfc760d9ae1
176281,44072,1109865177,"=""1231800710007376152""",1000002,True,ddfc760d9ae1
176329,44084,1110469677,"=""83805827285213724""",1000015,True,ddfc760d9ae1
176353,44090,1110771970,"=""431835028157416345""",1000003,True,ddfc760d9ae1
176401,44103,707255952,"=""2536800029504624""",2000198,True,ddfc760d9ae1
176449,44114,1111981599,"=""1236503075402615202""",1000002,True,ddfc760d9ae1
176521,44132,1112889258,"=""254989925475420564""",1000005,True,ddfc760d9ae1
176641,44162,1114402879,"=""27952591930820338""",1000045,True,ddfc760d9ae1
176689,44174,1115008557,"=""669439120060572654""",1000002,True,ddfc760d9ae1
176713,44180,1115311480,"=""435371892981615160""",1000003,True,ddfc760d9ae1
176809,44204,1116523650,"=""16977382982825100""",1000074,True,ddfc760d9ae1
176881,44222,1117433403,"=""3903796055849814""",1000320,True,ddfc760d9ae1
177121,44282,1120467447,"=""1255447298666230362""",1000002,True,ddfc760d9ae1
177193,44300,1121378560,"=""440121455068307200""",1000003,True,ddfc760d9ae1
177241,44316,341505096,530956072521288,5000220,True,ddfc760d9ae1
177289,44324,1122593949,"=""1260217173208820652""",1000002,True,ddfc760d9ae1
177433,44360,1124418270,"=""885021511012436760""",1000002,True,ddfc760d9ae1
177481,44372,1125029874,399342854134788,1003170,True,ddfc760d9ae1
177553,44390,1125939670,"=""443709048041958445""",1000003,True,ddfc760d9ae1
177601,44403,716910660,"=""99185435048668140""",2000006,True,ddfc760d9ae1
177673,44420,1127462095,"=""1779639084799042540""",1000001,True,ddfc760d9ae1
177913,44480,1130510035,"=""1789274113799471680""",1000001,True,ddfc760d9ae1
177961,44492,1131120117,"=""1279432717950973572""",1000002,True,ddfc760d9ae1
178081,44523,720790956,"=""37352519702511876""",2000014,True,ddfc760d9ae1
178129,44534,1133256699,"=""1284270744695119902""",1000002,True,ddfc760d9ae1
178249,44564,1134784066,"=""346697850216463876""",1000004,True,ddfc760d9ae1
178393,44600,1136618260,"=""452165373001281400""",1000003,True,ddfc760d9ae1
178441,44612,1137229990,"=""238238008101922660""",1000006,True,ddfc760d9ae1
178489,44624,1137842275,"=""3249477277159600""",1000399,True,ddfc760d9ae1
178513,44630,1138147885,"=""1813532850243814630""",1000001,True,ddfc760d9ae1
178561,44642,1138760025,"=""698263134381701850""",1000002,True,ddfc760d9ae1
178609,44654,1139372365,"=""33781358350887310""",1000039,True,ddfc760d9ae1
178729,44684,1140903910,"=""12413666601566140""",1000105,True,ddfc760d9ae1
179089,44774,1145504421,"=""150578075079312246""",1000009,True,ddfc760d9ae1
179233,44810,1147347250,"=""460741998081549625""",1000003,True,ddfc760d9ae1
179281,44822,1147961865,"=""126365959187105910""",1000011,True,ddfc760d9ae1
179353,44840,1148884075,"=""1847908463755163800""",1000001,True,ddfc760d9ae1
179521,44882,1151037378,"=""74792009485025559""",1000018,True,ddfc760d9ae1
179569,44894,1151652957,"=""714163978353570654""",1000002,True,ddfc760d9ae1
179761,44943,734455152,737192466351504,2000732,True,ddfc760d9ae1
179833,44960,1155041670,"=""933884880450430560""",1000002,True,ddfc760d9ae1
179953,44990,1156583640,"=""936380000264371080""",1000002,True,ddfc760d9ae1
180073,45020,1158126640,"=""469440058839064720""",1000003,True,ddfc760d9ae1
180241,45062,1160301438,104566945743279,1012875,True,ddfc760d9ae1
180313,45080,1161215721,"=""1348421949536334120""",1000002,True,ddfc760d9ae1
180361,45092,1161840472,209550709370392,1006442,True,ddfc760d9ae1
180601,45152,1164928060,"=""139697082582535840""",1000010,True,ddfc760d9ae1
180721,45182,1166476609,"=""232309114819108078""",1000006,True,ddfc760d9ae1
181129,45284,1171749384,"=""184826466757686312""",1000008,True,ddfc760d9ae1
181153,45290,1172059911,"=""1373724433801268010""",1000002,True,ddfc760d9ae1
181273,45320,1173613195,"=""1928315102895738040""",1000001,True,ddfc760d9ae1
181369,45344,1174856566,"=""371615985544881376""",1000004,True,ddfc760d9ae1
181609,45405,749632514,"=""6126300505576170""",2000092,True,ddfc760d9ae1
181633,45410,1178279220,"=""971839343020386660""",1000002,True,ddfc760d9ae1
181729,45435,750623380,"=""95350615320589980""",2000006,True,ddfc760d9ae1
181921,45482,1182019180,"=""2929952500789420""",1000477,True,ddfc760d9ae1
181969,45494,1182642567,"=""34595419626412014""",1000041,True,ddfc760d9ae1
182089,45524,1184202816,"=""129162553631011776""",1000011,True,ddfc760d9ae1
182209,45554,1185770620,216058078899580,1006508,True,ddfc760d9ae1
182329,45584,1187326449,"=""1409744095307623152""",1000002,True,ddfc760d9ae1
182353,45590,1187639040,"=""987340541344846080""",1000002,True,ddfc760d9ae1
182449,45615,756582850,"=""29286481559953650""",2000020,True,ddfc760d9ae1
182473,45620,1189202610,"=""989941992152365860""",1000002,True,ddfc760d9ae1
182521,45632,1189828329,"=""319672262275866048""",1000005,True,ddfc760d9ae1
182569,45645,757578378,"=""41262580856436130""",2000014,True,ddfc760d9ae1
182761,45692,1192959384,"=""131079796742772408""",1000011,True,ddfc760d9ae1
182833,45710,1193899491,"=""1425395993416159590""",1000002,True,ddfc760d9ae1
182881,45722,1194526554,"=""12548058877681743""",1000114,True,ddfc760d9ae1
183001,45752,1196094537,"=""1430642140245149832""",1000002,True,ddfc760d9ae1
183049,45764,1196722072,"=""147426557969216344""",1000010,True,ddfc760d9ae1
183289,45825,763565322,"=""54814973685756050""",2000011,True,ddfc760d9ae1
183361,45842,1200808269,440362810024218,1003275,True,ddfc760d9ae1
183409,45854,1201433784,"=""50020305537951912""",1000029,True,ddfc760d9ae1
183649,45914,1204580056,"=""49306269568190536""",1000030,True,ddfc760d9ae1
183769,45944,1206155532,"=""1759445609950104""",1000827,True,ddfc760d9ae1
184033,46010,1209622620,"=""1024230816761342460""",1000002,True,ddfc760d9ae1
184081,46023,770178172,"=""224997191742852084""",2000003,True,ddfc760d9ae1
184153,46040,1211200590,"=""1026904807240243080""",1000002,True,ddfc760d9ae1
184249,46064,1212463707,"=""791575205367941904""",1000002,True,ddfc760d9ae1
184369,46094,1214043532,"=""271508206236936604""",1000006,True,ddfc760d9ae1
184441,46112,1214991988,"=""19720301678766304""",1000075,True,ddfc760d9ae1
184513,46130,1215940671,"=""1478511714175989570""",1000002,True,ddfc760d9ae1
184561,46142,1216573384,"=""398475213806522008""",1000004,True,ddfc760d9ae1
184609,46154,1217206282,"=""55165626073122679""",1000027,True,ddfc760d9ae1
184633,46160,1217522755,"=""2075306321302383280""",1000001,True,ddfc760d9ae1
184681,46172,1218155877,"=""1483903739451483252""",1000002,True,ddfc760d9ae1
184849,46214,1220373099,"=""1489310499542490702""",1000002,True,ddfc760d9ae1
184873,46220,1220690010,"=""1043058869138970060""",1000002,True,ddfc760d9ae1
184993,46250,1222275180,"=""1045769629728547500""",1000002,True,ddfc760d9ae1
185041,46262,1222909540,"=""275488267228697860""",1000006,True,ddfc760d9ae1
185089,46274,1223544060,"=""308218247815543740""",1000005,True,ddfc760d9ae1
185233,46310,1225448605,"=""2102413995669575830""",1000001,True,ddfc760d9ae1
185329,46334,1226719161,"=""43709041510840206""",1000035,True,ddfc760d9ae1
185401,46352,1227673278,"=""1820894827315824""",1000828,True,ddfc760d9ae1
185593,46400,1230216460,"=""529701387229009600""",1000003,True,ddfc760d9ae1
185641,46412,1230852882,"=""129329166084926892""",1000012,True,ddfc760d9ae1
185833,46460,1233400170,"=""1064893184315820060""",1000002,True,ddfc760d9ae1
185881,46472,1234037427,"=""67897696846583352""",1000023,True,ddfc760d9ae1
185953,46490,1234993570,"=""533823190044477145""",1000003,True,ddfc760d9ae1
186049,46514,1236269034,"=""205740919359712737""",1000008,True,ddfc760d9ae1
186121,46532,1237226055,"=""824238320162469420""",1000002,True,ddfc760d9ae1
186193,46550,1238183451,"=""1533098257092085950""",1000002,True,ddfc760d9ae1
186313,46580,1239779935,"=""2151876000880265980""",1000001,True,ddfc760d9ae1
186361,46592,1240418817,"=""1538638840327260672""",1000002,True,ddfc760d9ae1
186433,46610,1241377449,"=""829778906158640490""",1000002,True,ddfc760d9ae1
186529,46634,1242656199,"=""1544194427670471402""",1000002,True,ddfc760d9ae1
186649,46664,1244255565,"=""570379123873338360""",1000003,True,ddfc760d9ae1
186721,46682,1245215677,"=""638466738503371282""",1000003,True,ddfc760d9ae1
186841,46715,459395310,17166775823142,4012294,True,ddfc760d9ae1
186889,46724,1247460714,466273370757492,1003338,True,ddfc760d9ae1
186961,46742,1248418732,"=""175965245733184732""",1000009,True,ddfc760d9ae1
187009,46754,1249059861,"=""45315574495875306""",1000035,True,ddfc760d9ae1
187081,46772,1250022094,"=""5144818434087508""",1000304,True,ddfc760d9ae1
187273,46820,1252588840,"=""549142579479802120""",1000003,True,ddfc760d9ae1
187321,46832,1253231013,"=""578637672621244944""",1000003,True,ddfc760d9ae1
187441,46863,798549784,"=""171085348781716392""",2000004,True,ddfc760d9ae1
187489,46874,1255480036,"=""12740888866415956""",1000124,True,ddfc760d9ae1
187513,46880,1255801350,"=""1103925920207474400""",1000002,True,ddfc760d9ae1
187633,46910,1257409150,"=""553377218418893725""",1000003,True,ddfc760d9ae1
187681,46922,1258052562,"=""213055262997396417""",1000008,True,ddfc760d9ae1
187849,46964,1260305785,"=""188450756399546140""",1000009,True,ddfc760d9ae1
187873,46970,1260627831,"=""1589182527031136730""",1000002,True,ddfc760d9ae1
187993,47000,1262238715,"=""2230545201840553000""",1000001,True,ddfc760d9ae1
188233,47060,1265463570,"=""1120978631632537860""",1000002,True,ddfc760d9ae1
188281,47073,805722866,"=""549314053405645866""",2000002,True,ddfc760d9ae1
188401,47102,1267724638,"=""1313623242381109""",1001224,True,ddfc760d9ae1
188473,47120,1268692540,"=""563353265099385520""",1000003,True,ddfc760d9ae1
188593,47150,1270308565,"=""2259157389166994350""",1000001,True,ddfc760d9ae1
188809,47204,1273220055,"=""32514683996635020""",1000050,True,ddfc760d9ae1
188953,47240,1275162820,"=""569114074853460520""",1000003,True,ddfc760d9ae1
189001,47253,811896752,"=""381628404187558224""",2000002,True,ddfc760d9ae1
189121,47282,1277431330,"=""60759656276073895""",1000027,True,ddfc760d9ae1
189169,47294,1278079816,"=""439785233816772376""",1000004,True,ddfc760d9ae1
189289,47324,1279701826,"=""78516829845463516""",1000021,True,ddfc760d9ae1
189361,47343,814993964,462984216051012,2001435,True,ddfc760d9ae1
189433,47360,1281649555,"=""2299675813282727680""",1000001,True,ddfc760d9ae1
189529,47385,816439260,"=""37601556711575220""",2000018,True,ddfc760d9ae1
189553,47390,1283273811,"=""1646791672715189910""",1000002,True,ddfc760d9ae1
189721,47432,1285549497,"=""1652637507951403512""",1000002,True,ddfc760d9ae1
189841,47462,1287176223,"=""610408335733656414""",1000003,True,ddfc760d9ae1
189913,47480,1288152750,"=""1161536253844641000""",1000002,True,ddfc760d9ae1
189961,47492,1288803982,"=""187534029810121732""",1000009,True,ddfc760d9ae1
190129,47537,475702758,22613482007046,4010007,True,ddfc760d9ae1
190249,47564,1292714790,"=""124444474217851260""",1000014,True,ddfc760d9ae1
190321,47582,1293693495,"=""18220060934980230""",1000092,True,ddfc760d9ae1
190369,47595,823692066,"=""43644179383938530""",2000016,True,ddfc760d9ae1
190489,47624,1295978307,"=""904378337588798904""",1000002,True,ddfc760d9ae1
190513,47630,1296304885,"=""2352568895528503630""",1000001,True,ddfc760d9ae1
190633,47660,1297938400,"=""589625430270157600""",1000003,True,ddfc760d9ae1
190681,47672,1298592108,"=""95196694191078744""",1000018,True,ddfc760d9ae1
190753,47690,1299572940,"=""1182222877166597580""",1000002,True,ddfc760d9ae1
190801,47702,1300227045,"=""910317889457159430""",1000002,True,ddfc760d9ae1
191041,47762,1303500042,"=""228726662474538657""",1000008,True,ddfc760d9ae1
191113,47780,1304482735,"=""2382345286973829580""",1000001,True,ddfc760d9ae1
191161,47792,1305138132,"=""28941015212345232""",1000059,True,ddfc760d9ae1
191401,47852,1308417237,"=""1711955664770296932""",1000002,True,ddfc760d9ae1
191473,47870,1309401790,"=""600086565369919645""",1000003,True,ddfc760d9ae1
191833,47960,1314330100,"=""604612262803773400""",1000003,True,ddfc760d9ae1
191929,47984,1315646305,"=""4040170874757520""",1000429,True,ddfc760d9ae1
191953,47990,1315974925,"=""2424506003204282950""",1000001,True,ddfc760d9ae1
192121,48032,1318279413,"=""640264434217371744""",1000003,True,ddfc760d9ae1
192193,48050,1319267665,"=""2436654039361105450""",1000001,True,ddfc760d9ae1
192289,48074,1320585916,"=""469524234477987676""",1000004,True,ddfc760d9ae1
192361,48092,1321575034,"=""470227844580144508""",1000004,True,ddfc760d9ae1
192433,48110,1322564520,"=""1224423835371416760""",1000002,True,ddfc760d9ae1
192529,48134,1323884424,"=""149618166685489752""",1000012,True,ddfc760d9ae1
192721,48182,1326526300,"=""14029274495958700""",1000126,True,ddfc760d9ae1
192769,48194,1327187667,"=""2750386744206114""",1000641,True,ddfc760d9ae1
192793,48200,1327517515,"=""2467223852356967800""",1000001,True,ddfc760d9ae1
192961,48242,1329838972,256607057876092,1006892,True,ddfc760d9ae1
193009,48254,1330493905,"=""11812675713066670""",1000150,True,ddfc760d9ae1
193081,48272,1331486577,"=""1772856503399690352""",1000002,True,ddfc760d9ae1
193153,48290,1332479770,"=""621425816778258745""",1000003,True,ddfc760d9ae1
193249,48314,1333804599,"=""1779034706979746202""",1000002,True,ddfc760d9ae1
193393,48350,1335793080,"=""1249040205467327400""",1000002,True,ddfc760d9ae1
193489,48374,1337119566,"=""164673960984725151""",1000011,True,ddfc760d9ae1
193801,48452,1341436438,"=""1397398483320484""",1001288,True,ddfc760d9ae1
193873,48470,1342432045,"=""2522973312277602790""",1000001,True,ddfc760d9ae1
193921,48482,1343096847,"=""1803909139078244562""",1000002,True,ddfc760d9ae1
194041,48512,1344759579,"=""207518822871401088""",1000009,True,ddfc760d9ae1
194113,48530,1345757700,"=""1267744649630745300""",1000002,True,ddfc760d9ae1
194233,48560,1347422070,"=""1270882362958737360""",1000002,True,ddfc760d9ae1
194353,48590,1349087470,"=""637012949249762845""",1000003,True,ddfc760d9ae1
194569,48646,631000240,"=""229708443338263760""",3000002,True,ddfc760d9ae1
194593,48650,1352421351,"=""1829043509288243850""",1000002,True,ddfc760d9ae1
194713,48680,1354089835,"=""2566982992396368280""",1000001,True,ddfc760d9ae1
194929,48734,1357095699,"=""1841708734887202902""",1000002,True,ddfc760d9ae1
195001,48753,864262322,"=""4592756527306794""",2000163,True,ddfc760d9ae1
195073,48770,1359101460,"=""1293009743642790660""",1000002,True,ddfc760d9ae1
