n,x,y,z,steps,solved,run_id
40249,10063,135008566,"=""4971085199548622""",4,True,4dea7238a2e7
40265,10067,135115920,"=""10953786967351920""",2,True,4dea7238a2e7
40273,10069,135169618,"=""3224263211347898""",6,True,4dea7238a2e7
40289,10073,135277512,38151369766776,480,True,4dea7238a2e7
40297,10075,135330760,"=""10988648625975800""",2,True,4dea7238a2e7
40313,10079,135438390,124222601485710,148,True,4dea7238a2e7
40321,10081,135492006,"=""3239661692138118""",6,True,4dea7238a2e7
40337,10085,135599550,"=""11032342640521950""",2,True,4dea7238a2e7
40345,10087,135653340,"=""11041097056240020""",2,True,4dea7238a2e7
40361,10091,135764314,5479583477354,3364,True,4dea7238a2e7
40369,,,,500000,False,4dea7238a2e7
40385,10097,135922450,"=""11084947312479050""",2,True,4dea7238a2e7
40393,,,,500000,False,4dea7238a2e7
40409,10103,136084048,"=""3268035414515888""",6,True,4dea7238a2e7
40417,10105,136137930,"=""11120121454673010""",2,True,4dea7238a2e7
40433,10109,136245736,"=""5062609112349272""",4,True,4dea7238a2e7
40441,,,,500000,False,4dea7238a2e7
40457,10115,136407520,"=""11164206771122720""",2,True,4dea7238a2e7
40465,10117,136461470,"=""11173039540275070""",2,True,4dea7238a2e7
40481,10121,136569410,"=""1929434733887290""",10,True,4dea7238a2e7
40489,10123,136623400,"=""1056563264936600""",18,True,4dea7238a2e7
40505,10127,136731380,"=""11217282029291260""",2,True,4dea7238a2e7
40513,10129,136785396,"=""5102793833817372""",4,True,4dea7238a2e7
40529,10133,136896830,5548291623070,3378,True,4dea7238a2e7
40537,10135,136947500,"=""11252770516802500""",2,True,4dea7238a2e7
40553,10139,137055658,526661172939098,36,True,4dea7238a2e7
40561,10141,137109716,"=""1199940770652028""",16,True,4dea7238a2e7
40577,10145,137217890,"=""11297249464413370""",2,True,4dea7238a2e7
40585,10147,137272000,"=""11306161053128000""",2,True,4dea7238a2e7
40601,10151,137380254,"=""5147272823284614""",4,True,4dea7238a2e7
40609,10153,137434396,"=""5151330736352372""",4,True,4dea7238a2e7
40625,10157,137542710,"=""11350798106943750""",2,True,4dea7238a2e7
40633,10159,137596942,317311344767606,60,True,4dea7238a2e7
40649,10163,137707198,9796627772918,1936,True,4dea7238a2e7
40657,10165,137759470,"=""11386602807049070""",2,True,4dea7238a2e7
40673,10169,137867942,640704449704486,30,True,4dea7238a2e7
40681,10171,137922156,"=""3356915353081668""",6,True,4dea7238a2e7
40697,10175,138030660,"=""11431477721990700""",2,True,4dea7238a2e7
40705,10177,138084930,"=""11440468597778010""",2,True,4dea7238a2e7
40721,10181,138193816,60498903349928,316,True,4dea7238a2e7
40729,10183,138247808,"=""3372786288247168""",6,True,4dea7238a2e7
40745,10187,138356440,"=""11485502555327720""",2,True,4dea7238a2e7
40753,10189,138410780,"=""2498809951181620""",8,True,4dea7238a2e7
40769,10193,138519492,975643064731596,20,True,4dea7238a2e7
40777,10195,138573840,"=""11521625340833520""",2,True,4dea7238a2e7
40793,10199,138682618,"=""1227629767828058""",16,True,4dea7238a2e7
40801,10201,138737034,571721582147634,34,True,4dea7238a2e7
40817,10205,138845830,"=""11566898566187510""",2,True,4dea7238a2e7
40825,10207,138900260,"=""11575969197940300""",2,True,4dea7238a2e7
40841,10211,139012554,5677411717914,3404,True,4dea7238a2e7
40849,,,,500000,False,4dea7238a2e7
40865,10217,139172570,"=""11621402405070370""",2,True,4dea7238a2e7
40873,10219,139227066,"=""5286593289946122""",4,True,4dea7238a2e7
40889,10223,139336522,44157555196586,440,True,4dea7238a2e7
40897,10225,139390610,"=""11657845154312650""",2,True,4dea7238a2e7
40913,10229,139499710,"=""1101518865599390""",18,True,4dea7238a2e7
40921,,,,500000,False,4dea7238a2e7
40937,10235,139663400,"=""11703519040072600""",2,True,4dea7238a2e7
40945,10237,139717990,"=""11712669898066070""",2,True,4dea7238a2e7
40961,10241,139827204,"=""5332267217933964""",4,True,4dea7238a2e7
40969,10243,139881840,"=""1107561888143760""",18,True,4dea7238a2e7
40985,10247,139991100,"=""11758504707534900""",2,True,4dea7238a2e7
40993,,,,500000,False,4dea7238a2e7
41009,10253,140155100,"=""2562189258454900""",8,True,4dea7238a2e7
41017,10255,140209780,"=""11795269304379260""",2,True,4dea7238a2e7
41033,10259,140319552,53262916506816,370,True,4dea7238a2e7
41041,10261,140373904,"=""5374045202590064""",4,True,4dea7238a2e7
41057,10265,140483370,"=""11841346207450770""",2,True,4dea7238a2e7
41065,10267,140538120,"=""11850577763342520""",2,True,4dea7238a2e7
41081,10271,140651074,5778086770994,3424,True,4dea7238a2e7
41089,10273,140702438,"=""3493619163852358""",6,True,4dea7238a2e7
41105,10277,140812030,"=""11896816534820510""",2,True,4dea7238a2e7
41113,,,,500000,False,4dea7238a2e7
41129,10283,140976506,"=""5420284016469322""",4,True,4dea7238a2e7
41137,10285,141031350,"=""11933904868662150""",2,True,4dea7238a2e7
41153,10289,141143032,10165544593736,1960,True,4dea7238a2e7
41161,10291,141195964,"=""1458753535625204""",14,True,4dea7238a2e7
41177,10295,141305740,"=""11980387152862820""",2,True,4dea7238a2e7
41185,10297,141360650,"=""11989699879692850""",2,True,4dea7238a2e7
41201,10301,141473934,5828867554734,3434,True,4dea7238a2e7
41209,10303,141525452,"=""2072012296109476""",10,True,4dea7238a2e7
41225,10307,141635360,"=""12036344979762400""",2,True,4dea7238a2e7
41233,,,,500000,False,4dea7238a2e7
41249,10313,141800368,361209637210448,56,True,4dea7238a2e7
41257,10315,141855320,"=""12073758945526120""",2,True,4dea7238a2e7
41273,10319,141965368,"=""3556617336512648""",6,True,4dea7238a2e7
41281,,,,500000,False,4dea7238a2e7
41297,10325,142130510,"=""12120648981585550""",2,True,4dea7238a2e7
41305,10327,142185580,"=""12130043353776260""",2,True,4dea7238a2e7
41321,10331,142297718,10290544072606,1968,True,4dea7238a2e7
41329,,,,500000,False,4dea7238a2e7
41345,10337,142461090,"=""12177097155931770""",2,True,4dea7238a2e7
41353,,,,500000,False,4dea7238a2e7
41369,10343,142626536,"=""1488462938204632""",14,True,4dea7238a2e7
41377,10345,142681690,"=""12214838654071970""",2,True,4dea7238a2e7
41393,10349,142792056,"=""5560792018128072""",4,True,4dea7238a2e7
41401,10351,142847254,"=""5565092032245614""",4,True,4dea7238a2e7
41417,10355,142957680,"=""12262138819631760""",2,True,4dea7238a2e7
41425,10357,143012910,"=""12271615312987950""",2,True,4dea7238a2e7
41441,10361,143123410,"=""2119066459293290""",10,True,4dea7238a2e7
41449,,,,500000,False,4dea7238a2e7
41465,10367,143289220,"=""12319080197635820""",2,True,4dea7238a2e7
41473,,,,500000,False,4dea7238a2e7
41489,10373,143455136,"=""5612556959666272""",4,True,4dea7238a2e7
41497,10375,143510460,"=""12357151134136500""",2,True,4dea7238a2e7
41513,10379,143621178,578328158344458,36,True,4dea7238a2e7
41521,,,,500000,False,4dea7238a2e7
41537,10385,143787250,"=""12404863813750250""",2,True,4dea7238a2e7
41545,10387,143842640,"=""12414422905459120""",2,True,4dea7238a2e7
41561,10391,143953458,"=""2702947430414946""",8,True,4dea7238a2e7
41569,10393,144008876,"=""5655969774204772""",4,True,4dea7238a2e7
41585,10397,144119750,"=""12462301259917750""",2,True,4dea7238a2e7
41593,,,,500000,False,4dea7238a2e7
41609,10403,144286176,618371160209952,34,True,4dea7238a2e7
41617,10405,144341630,"=""12500703546292510""",2,True,4dea7238a2e7
41633,10409,144452638,"=""3682334789398958""",6,True,4dea7238a2e7
41641,10411,144508160,"=""2160269680311040""",10,True,4dea7238a2e7
41657,10415,144619220,"=""12548831131425820""",2,True,4dea7238a2e7
41665,10417,144674770,"=""12558473300056970""",2,True,4dea7238a2e7
41681,10421,144785906,"=""3699345486315418""",6,True,4dea7238a2e7
41689,10423,144841498,"=""1339088762151098""",16,True,4dea7238a2e7
41705,10427,144952680,"=""12606767518556760""",2,True,4dea7238a2e7
41713,10429,145008312,"=""1069190221894536""",20,True,4dea7238a2e7
41729,10433,145123030,6055838918870,3478,True,4dea7238a2e7
41737,10435,145175200,"=""12645503071848800""",2,True,4dea7238a2e7
41753,10439,145286526,"=""5756774755754022""",4,True,4dea7238a2e7
41761,10441,145342218,"=""1195718364081906""",18,True,4dea7238a2e7
41777,10445,145453590,"=""12694047960879270""",2,True,4dea7238a2e7
41785,10447,145509300,"=""12703773686384700""",2,True,4dea7238a2e7
41801,10451,145621248,42609796513536,498,True,4dea7238a2e7
41809,,,,500000,False,4dea7238a2e7
41825,10457,145788010,"=""12752486170068050""",2,True,4dea7238a2e7
41833,10459,145843786,"=""5801020740014522""",4,True,4dea7238a2e7
41849,10463,145958850,6108231913650,3488,True,4dea7238a2e7
41857,10465,146011170,"=""12791556912850170""",2,True,4dea7238a2e7
41873,10469,146122822,"=""2208814934143766""",10,True,4dea7238a2e7
41881,,,,500000,False,4dea7238a2e7
41897,10475,146290360,"=""12840521511067400""",2,True,4dea7238a2e7
41905,10477,146346230,"=""12850331274781510""",2,True,4dea7238a2e7
41921,10481,146458004,"=""5849985381450364""",4,True,4dea7238a2e7
41929,10483,146513906,"=""5854452031134322""",4,True,4dea7238a2e7
41945,10487,146625740,"=""12899464431702820""",2,True,4dea7238a2e7
41953,10489,146681678,"=""3796855381711678""",6,True,4dea7238a2e7
41969,10493,146794072,43125602854376,500,True,4dea7238a2e7
41977,10495,146849540,"=""12938872292077420""",2,True,4dea7238a2e7
41993,10499,146961788,75604638798388,286,True,4dea7238a2e7
42001,,,,500000,False,4dea7238a2e7
42017,10505,147129530,"=""12988259011683010""",2,True,4dea7238a2e7
42025,10507,147185560,"=""12998153296322600""",2,True,4dea7238a2e7
42041,10511,147297656,"=""3828811522660168""",6,True,4dea7238a2e7
42049,,,,500000,False,4dea7238a2e7
42065,10517,147465870,"=""13047709541448270""",2,True,4dea7238a2e7
42073,,,,500000,False,4dea7238a2e7
42089,10523,147634188,"=""3846326934675108""",6,True,4dea7238a2e7
42097,10525,147690310,"=""13087456453047350""",2,True,4dea7238a2e7
42113,10529,147802600,"=""2849427056557400""",8,True,4dea7238a2e7
42121,,,,500000,False,4dea7238a2e7
42137,10535,147971100,"=""13137267713154900""",2,True,4dea7238a2e7
42145,10537,148027290,"=""13147247002819170""",2,True,4dea7238a2e7
42161,10541,148139728,793206322170416,28,True,4dea7238a2e7
42169,,,,500000,False,4dea7238a2e7
42185,10547,148308400,"=""13197228758027600""",2,True,4dea7238a2e7
42193,10549,148364656,"=""6003291983453072""",4,True,4dea7238a2e7
42209,10553,148477250,382291650960250,58,True,4dea7238a2e7
42217,10555,148533480,"=""13237316660012760""",2,True,4dea7238a2e7
42233,10559,148646172,246420124033236,90,True,4dea7238a2e7
42241,10561,148702418,"=""1251645650488906""",18,True,4dea7238a2e7
42257,10565,148815070,"=""13287554886647870""",2,True,4dea7238a2e7
42265,10567,148871420,"=""13297619666818420""",2,True,4dea7238a2e7
42281,10571,148984154,"=""6053530253678314""",4,True,4dea7238a2e7
42289,,,,500000,False,4dea7238a2e7
42305,10577,149153330,"=""13348029360900010""",2,True,4dea7238a2e7
42313,10579,149209748,"=""3928861421064988""",6,True,4dea7238a2e7
42329,10583,149322788,120093001571788,186,True,4dea7238a2e7
42337,10585,149379050,"=""13388460197962450""",2,True,4dea7238a2e7
42353,10589,149491986,"=""1635208670865882""",14,True,4dea7238a2e7
42361,10591,149548454,"=""6099474421485214""",4,True,4dea7238a2e7
42377,10595,149661440,"=""13439127824062720""",2,True,4dea7238a2e7
42385,10597,149717950,"=""13449278581603550""",2,True,4dea7238a2e7
42401,10601,149831130,173131219195170,130,True,4dea7238a2e7
42409,10603,149887550,"=""2930383890764950""",8,True,4dea7238a2e7
42425,10607,150000660,"=""13500118650260700""",2,True,4dea7238a2e7
42433,,,,500000,False,4dea7238a2e7
42449,10613,150170416,"=""6150314533905872""",4,True,4dea7238a2e7
42457,10615,150227020,"=""13540894372621220""",2,True,4dea7238a2e7
42473,10619,150340276,"=""1653819258519932""",14,True,4dea7238a2e7
42481,10621,150396908,"=""2950334189076196""",8,True,4dea7238a2e7
42497,10625,150510210,"=""13591993838036250""",2,True,4dea7238a2e7
42505,10627,150566880,"=""13602231061193760""",2,True,4dea7238a2e7
42521,10631,150680284,674392363764884,34,True,4dea7238a2e7
42529,10633,150736976,960068973218992,24,True,4dea7238a2e7
42545,10637,150850390,"=""13653503947040870""",2,True,4dea7238a2e7
42553,,,,500000,False,4dea7238a2e7
42569,10643,151020632,"=""2359368603084136""",10,True,4dea7238a2e7
42577,10645,151077390,"=""13694626510449870""",2,True,4dea7238a2e7
42593,10649,151190960,"=""2981570246946640""",8,True,4dea7238a2e7
42601,10651,151247760,"=""2366470700995440""",10,True,4dea7238a2e7
42617,10655,151361380,"=""13746160261941260""",2,True,4dea7238a2e7
42625,10657,151418210,"=""13756484440344250""",2,True,4dea7238a2e7
42641,10661,151532408,45230453866696,508,True,4dea7238a2e7
42649,,,,500000,False,4dea7238a2e7
42665,10667,151702520,"=""13808192592907720""",2,True,4dea7238a2e7
42673,10669,151759428,"=""1470058826126988""",16,True,4dea7238a2e7
42689,10673,151873506,84283265269242,274,True,4dea7238a2e7
42697,10675,151930160,"=""13849663958645200""",2,True,4dea7238a2e7
42713,10679,152044046,"=""6304743099969622""",4,True,4dea7238a2e7
42721,10681,152101004,"=""6309467689119364""",4,True,4dea7238a2e7
42737,10685,152214950,"=""13901634449886550""",2,True,4dea7238a2e7
42745,10687,152271940,"=""13912046074546220""",2,True,4dea7238a2e7
42761,10691,152386184,99378802281784,234,True,4dea7238a2e7
42769,10693,152442978,"=""4100975413705578""",6,True,4dea7238a2e7
42785,10697,152557050,"=""13964191950264450""",2,True,4dea7238a2e7
42793,,,,500000,False,4dea7238a2e7
42809,10703,152728246,"=""6361613608972622""",4,True,4dea7238a2e7
42817,10705,152785330,"=""14006014085140010""",2,True,4dea7238a2e7
42833,10709,152899542,"=""2418441565425606""",10,True,4dea7238a2e7
42841,,,,500000,False,4dea7238a2e7
42857,10715,153070920,"=""14058423776716920""",2,True,4dea7238a2e7
42865,10717,153128070,"=""14068923340026870""",2,True,4dea7238a2e7
42881,10721,153242424,992249445915144,24,True,4dea7238a2e7
42889,10723,153299586,"=""6409298865183522""",4,True,4dea7238a2e7
42905,10727,153413980,"=""14121509402250260""",2,True,4dea7238a2e7
42913,,,,500000,False,4dea7238a2e7
42929,10733,153589230,6593432054670,3578,True,4dea7238a2e7
42937,10735,153642900,"=""14163684278603100""",2,True,4dea7238a2e7
42953,10739,153761002,6604496318906,3580,True,4dea7238a2e7
42961,10741,153814708,"=""3085951724071196""",8,True,4dea7238a2e7
42977,10745,153929290,"=""14216535638013170""",2,True,4dea7238a2e7
42985,10747,153986600,"=""14227123633749400""",2,True,4dea7238a2e7
43001,10751,154101526,86144756353838,276,True,4dea7238a2e7
43009,10753,154158606,"=""1738893197343582""",14,True,4dea7238a2e7
43025,10757,154273310,"=""14280152352740350""",2,True,4dea7238a2e7
43033,10759,154330690,"=""3106690525131410""",8,True,4dea7238a2e7
43049,10763,154445478,"=""1522557654574638""",16,True,4dea7238a2e7
43057,10765,154502870,"=""14322681948439270""",2,True,4dea7238a2e7
43073,10769,154617716,"=""6519992054761372""",4,True,4dea7238a2e7
43081,,,,500000,False,4dea7238a2e7
43097,10775,154790060,"=""14375977450092100""",2,True,4dea7238a2e7
43105,10777,154847530,"=""14386654373413010""",2,True,4dea7238a2e7
43121,10781,154962536,673272393548248,36,True,4dea7238a2e7
43129,10783,155020008,"=""4240800353271768""",6,True,4dea7238a2e7
43145,10787,155135040,"=""14440128226345920""",2,True,4dea7238a2e7
43153,10789,155192576,"=""6568564111766272""",4,True,4dea7238a2e7
43169,10793,155307756,288292662306852,84,True,4dea7238a2e7
43177,10795,155365240,"=""14483014524789320""",2,True,4dea7238a2e7
43193,10799,155480418,"=""1543031358229458""",16,True,4dea7238a2e7
43201,,,,500000,False,4dea7238a2e7
43217,10805,155653230,"=""14536756650006510""",2,True,4dea7238a2e7
43225,10807,155710860,"=""14547522997452900""",2,True,4dea7238a2e7
43241,10811,155826154,"=""6622306281564314""",4,True,4dea7238a2e7
43249,10813,155883816,"=""6627208232494872""",4,True,4dea7238a2e7
43265,10817,155999170,"=""14601444468414170""",2,True,4dea7238a2e7
43273,,,,500000,False,4dea7238a2e7
43289,10823,156172328,534082968636568,46,True,4dea7238a2e7
43297,10825,156230010,"=""14644689458530050""",2,True,4dea7238a2e7
43313,10829,156345498,"=""4313631857454738""",6,True,4dea7238a2e7
43321,,,,500000,False,4dea7238a2e7
43337,10835,156518800,"=""14698880695545200""",2,True,4dea7238a2e7
43345,10837,156576590,"=""14709736965040270""",2,True,4dea7238a2e7
43361,10841,156692244,562269904294524,44,True,4dea7238a2e7
43369,,,,500000,False,4dea7238a2e7
43385,10847,156865700,"=""14764108545028300""",2,True,4dea7238a2e7
43393,,,,500000,False,4dea7238a2e7
43409,10853,157039320,891373867999080,28,True,4dea7238a2e7
43417,10855,157097180,"=""14807714221274260""",2,True,4dea7238a2e7
43433,10859,157213068,288512863214628,86,True,4dea7238a2e7
43441,,,,500000,False,4dea7238a2e7
43457,10865,157386770,"=""14862357065232970""",2,True,4dea7238a2e7
43465,10867,157444720,"=""14873303756082320""",2,True,4dea7238a2e7
43481,10871,157561168,47956420020656,518,True,4dea7238a2e7
43489,10873,157618660,897962805520940,28,True,4dea7238a2e7
43505,10877,157734630,"=""14928127943007510""",2,True,4dea7238a2e7
43513,10879,157792646,"=""6790505059938622""",4,True,4dea7238a2e7
43529,10883,157908712,"=""2579499289556696""",10,True,4dea7238a2e7
43537,10885,157966750,"=""14972096305370750""",2,True,4dea7238a2e7
43553,10889,158083022,166972504576126,150,True,4dea7238a2e7
43561,,,,500000,False,4dea7238a2e7
43577,10895,158257140,"=""15027193258330620""",2,True,4dea7238a2e7
43585,10897,158315250,"=""15038230871222250""",2,True,4dea7238a2e7
43601,10901,158431504,"=""6845602057850864""",4,True,4dea7238a2e7
43609,,,,500000,False,4dea7238a2e7
43625,10907,158605960,"=""15093510169907000""",2,True,4dea7238a2e7
43633,,,,500000,False,4dea7238a2e7
43649,10913,158781032,48514432860376,520,True,4dea7238a2e7
43657,10915,158838720,"=""15137843223904320""",2,True,4dea7238a2e7
43673,10919,158955168,"=""4458837270558048""",6,True,4dea7238a2e7
43681,10921,159013404,"=""6895980564168564""",4,True,4dea7238a2e7
43697,10925,159129910,"=""15193396794834950""",2,True,4dea7238a2e7
43705,10927,159188180,"=""15204525831839260""",2,True,4dea7238a2e7
43721,10931,159304756,"=""4478471361439868""",6,True,4dea7238a2e7
43729,10933,159363062,"=""2627232826500646""",10,True,4dea7238a2e7
43745,10937,159479690,"=""15260262754017970""",2,True,4dea7238a2e7
43753,,,,500000,False,4dea7238a2e7
43769,10943,159654726,"=""6951717531473022""",4,True,4dea7238a2e7
43777,10945,159713090,"=""15304962510695770""",2,True,4dea7238a2e7
43793,10949,159833502,6999588553086,3650,True,4dea7238a2e7
43801,10951,159888266,"=""1631760963802378""",16,True,4dea7238a2e7
43817,10955,160005080,"=""15360975215478760""",2,True,4dea7238a2e7
43825,10957,160063510,"=""15372196180048550""",2,True,4dea7238a2e7
43841,10961,160180438,681179646488726,38,True,4dea7238a2e7
43849,,,,500000,False,4dea7238a2e7
43865,10967,160355820,"=""15428393244367620""",2,True,4dea7238a2e7
43873,,,,500000,False,4dea7238a2e7
43889,10973,160534990,7045720176110,3658,True,4dea7238a2e7
43897,10975,160589860,"=""15473461720301900""",2,True,4dea7238a2e7
43913,10979,160710602,7057284665626,3660,True,4dea7238a2e7
43921,10981,160765556,464291408024668,56,True,4dea7238a2e7
43937,10985,160882650,"=""15529936081730850""",2,True,4dea7238a2e7
43945,10987,160941240,"=""15541249478701320""",2,True,4dea7238a2e7
43961,10991,161058460,"=""2683430273862740""",10,True,4dea7238a2e7
43969,,,,500000,False,4dea7238a2e7
43985,10997,161234350,"=""15597909210719150""",2,True,4dea7238a2e7
43993,10999,161293008,"=""4590958855710768""",6,True,4dea7238a2e7
44009,11003,161412438,12432147387198,2096,True,4dea7238a2e7
44017,11005,161469030,"=""15643348428015510""",2,True,4dea7238a2e7
44033,11009,161586436,"=""7120957010917772""",4,True,4dea7238a2e7
44041,11011,161645154,"=""7126133241541314""",4,True,4dea7238a2e7
44057,11015,161762620,"=""15700286975796020""",2,True,4dea7238a2e7
44065,11017,161821370,"=""15711693311384770""",2,True,4dea7238a2e7
44081,11021,161938906,"=""4627801475086418""",6,True,4dea7238a2e7
44089,,,,500000,False,4dea7238a2e7
44105,11027,162115280,"=""15768818243571760""",2,True,4dea7238a2e7
44113,11029,162174106,"=""1924422324916082""",14,True,4dea7238a2e7
44129,11033,162291756,"=""7183258219225572""",4,True,4dea7238a2e7
44137,11035,162350600,"=""15814630229865400""",2,True,4dea7238a2e7
44153,11039,162468350,954070852654150,28,True,4dea7238a2e7
44161,,,,500000,False,4dea7238a2e7
44177,11045,162644990,"=""15872035500615070""",2,True,4dea7238a2e7
44185,11047,162703900,"=""15883535282422100""",2,True,4dea7238a2e7
44201,11051,162821836,309466182840548,86,True,4dea7238a2e7
44209,11053,162880696,"=""7235487417876872""",4,True,4dea7238a2e7
44225,11057,162998610,"=""15941127954160650""",2,True,4dea7238a2e7
44233,11059,163057606,"=""1123427282341742""",24,True,4dea7238a2e7
44249,11063,163175570,"=""3472991138323330""",8,True,4dea7238a2e7
44257,11065,163234570,"=""15987314742616370""",2,True,4dea7238a2e7
44273,11069,163356302,7232273558446,3690,True,4dea7238a2e7
44281,,,,500000,False,4dea7238a2e7
44297,11075,163529760,"=""16045189279864800""",2,True,4dea7238a2e7
44305,11077,163588830,"=""16056783016872510""",2,True,4dea7238a2e7
44321,11081,163707008,"=""3495649984333696""",8,True,4dea7238a2e7
44329,,,,500000,False,4dea7238a2e7
44345,11087,163884340,"=""16114845974457020""",2,True,4dea7238a2e7
44353,11089,163943478,"=""4743081714657078""",6,True,4dea7238a2e7
44369,11093,164062910,23659348188190,1138,True,4dea7238a2e7
44377,11095,164120940,"=""16161409603769220""",2,True,4dea7238a2e7
44393,11099,164239306,"=""7356695190859322""",4,True,4dea7238a2e7
44401,11101,164298506,"=""4763646731083618""",6,True,4dea7238a2e7
44417,11105,164416930,"=""16219755957958010""",2,True,4dea7238a2e7
44425,11107,164476160,"=""16231444160531200""",2,True,4dea7238a2e7
44441,11111,164594664,"=""1982297646425304""",14,True,4dea7238a2e7
44449,,,,500000,False,4dea7238a2e7
44465,11117,164772470,"=""16289979957168070""",2,True,4dea7238a2e7
44473,11119,164831766,"=""7409866494080622""",4,True,4dea7238a2e7
44489,11123,164950388,"=""4801522864699708""",6,True,4dea7238a2e7
44497,11125,165009710,"=""16336922471560750""",2,True,4dea7238a2e7
44513,11129,165128512,227861329094336,120,True,4dea7238a2e7
44521,,,,500000,False,4dea7238a2e7
44537,11135,165306500,"=""16395743200043500""",2,True,4dea7238a2e7
44545,11137,165365890,"=""16407526379929370""",2,True,4dea7238a2e7
44561,11141,165484704,"=""7468687268506464""",4,True,4dea7238a2e7
44569,11143,165544126,"=""7474051921666022""",4,True,4dea7238a2e7
44585,11147,165663000,"=""16466537575737000""",2,True,4dea7238a2e7
44593,,,,500000,False,4dea7238a2e7
44609,11153,165841588,140562520582748,196,True,4dea7238a2e7
44617,11155,165900880,"=""16513861024963760""",2,True,4dea7238a2e7
44633,11159,166023602,7410131428066,3720,True,4dea7238a2e7
44641,,,,500000,False,4dea7238a2e7
44657,11165,166198470,"=""16573158692006070""",2,True,4dea7238a2e7
44665,11167,166258020,"=""16585037362334220""",2,True,4dea7238a2e7
44681,11171,166377314,169132688697154,164,True,4dea7238a2e7
44689,11173,166436740,"=""3613198323366860""",8,True,4dea7238a2e7
44705,11177,166555930,"=""16644526524343010""",2,True,4dea7238a2e7
44713,,,,500000,False,4dea7238a2e7
44729,11183,166734820,"=""1573613052157580""",18,True,4dea7238a2e7
44737,11185,166794450,"=""16692232963687050""",2,True,4dea7238a2e7
44753,11189,166913828,500482934480428,56,True,4dea7238a2e7
44761,11191,166973456,"=""4920023658070768""",6,True,4dea7238a2e7
44777,11195,167092840,"=""16752010140466520""",2,True,4dea7238a2e7
44785,11197,167152550,"=""16763984815748950""",2,True,4dea7238a2e7
44801,11201,167272008,"=""3649555223208696""",8,True,4dea7238a2e7
44809,11203,167331748,"=""4941161107150988""",6,True,4dea7238a2e7
44825,11207,167451260,"=""16823954517901300""",2,True,4dea7238a2e7
44833,11209,167511036,"=""7652712700250772""",4,True,4dea7238a2e7
44849,11213,167630662,565772426514806,50,True,4dea7238a2e7
44857,11215,167690420,"=""16872046008175420""",2,True,4dea7238a2e7
44873,11219,167810070,"=""3673071953068830""",8,True,4dea7238a2e7
44881,,,,500000,False,4dea7238a2e7
44897,11225,167989610,"=""16932305272781650""",2,True,4dea7238a2e7
44905,11227,168049480,"=""16944376468912760""",2,True,4dea7238a2e7
44921,11231,168169254,"=""7712972011171614""",4,True,4dea7238a2e7
44929,11233,168229168,"=""1806450021088208""",16,True,4dea7238a2e7
44945,11237,168348990,"=""17004829292063070""",2,True,4dea7238a2e7
44953,,,,500000,False,4dea7238a2e7
44969,11243,168528900,365690691581100,78,True,4dea7238a2e7
44977,11245,168588790,"=""17053307899609670""",2,True,4dea7238a2e7
44993,11249,168709288,53135158964888,536,True,4dea7238a2e7
45001,11251,168768754,"=""7768061374880114""",4,True,4dea7238a2e7
45017,11255,168888780,"=""17114051837044260""",2,True,4dea7238a2e7
45025,11257,168948810,"=""17126220071300850""",2,True,4dea7238a2e7
45041,11261,169069106,138983765794618,206,True,4dea7238a2e7
45049,,,,500000,False,4dea7238a2e7
45065,11267,169249120,"=""17187158603215520""",2,True,4dea7238a2e7
45073,11269,169309228,"=""1829719917028388""",16,True,4dea7238a2e7
45089,11273,169429436,"=""7828999953282772""",4,True,4dea7238a2e7
45097,11275,169489560,"=""17236026399906600""",2,True,4dea7238a2e7
45113,11279,169609908,438083904884028,66,True,4dea7238a2e7
45121,11281,169670010,"=""2978059722750690""",10,True,4dea7238a2e7
45137,11285,169790350,"=""17297257602083150""",2,True,4dea7238a2e7
45145,11287,169850540,"=""17309523393124420""",2,True,4dea7238a2e7
45161,11291,169971488,53732576586976,538,True,4dea7238a2e7
45169,11293,170031178,"=""5101870681510178""",6,True,4dea7238a2e7
45185,11297,170151650,"=""17370950228481850""",2,True,4dea7238a2e7
45193,,,,500000,False,4dea7238a2e7
45209,11303,170332460,"=""1642253429459140""",18,True,4dea7238a2e7
45217,11305,170392730,"=""17420209291719010""",2,True,4dea7238a2e7
45233,11309,170513420,331651841654980,88,True,4dea7238a2e7
45241,11311,170573658,"=""3795048455969946""",8,True,4dea7238a2e7
45257,11315,170694320,"=""17481930357463120""",2,True,4dea7238a2e7
45265,11317,170754670,"=""17494294225330670""",2,True,4dea7238a2e7
45281,11321,170879174,7737579877894,3774,True,4dea7238a2e7
45289,,,,500000,False,4dea7238a2e7
45305,11327,171056580,"=""17556211965721260""",2,True,4dea7238a2e7
45313,11329,171117030,777372517980870,38,True,4dea7238a2e7
45329,11333,171238392,54334455496776,540,True,4dea7238a2e7
45337,11335,171298300,"=""17605864378435700""",2,True,4dea7238a2e7
45353,11339,171419226,"=""8013968294700522""",4,True,4dea7238a2e7
45361,11341,171479704,"=""8019624069591464""",4,True,4dea7238a2e7
45377,11345,171600690,"=""17668077913484970""",2,True,4dea7238a2e7
45385,11347,171661200,"=""17680540379602800""",2,True,4dea7238a2e7
45401,11351,171782278,"=""1066595648755166""",28,True,4dea7238a2e7
45409,,,,500000,False,4dea7238a2e7
45425,11357,171963910,"=""17742951633528950""",2,True,4dea7238a2e7
45433,,,,500000,False,4dea7238a2e7
